IMU1	246514	3191	-16007	-1161
IMU1	246562	3152	-16001	-1117
IMU1	246610	3168	-15973	-1103
IMU1	246658	3136	-16020	-1106
IMU1	246706	3167	-15969	-1096
IMU1	246754	3172	-15990	-1111
IMU1	246802	3141	-16004	-1126
IMU1	246850	3151	-16003	-1109
IMU1	246898	3134	-16018	-1127
IMU1	246946	3154	-16010	-1115
IMU1	246994	3120	-16012	-1094
IMU1	247042	3178	-15995	-1117
IMU1	247090	3191	-16013	-1096
IMU1	247138	3170	-16004	-1136
IMU1	247186	3173	-15974	-1122
IMU1	247234	3177	-16001	-1107
IMU1	247282	3170	-15969	-1106
IMU1	247330	3170	-16039	-1111
IMU1	247378	3169	-16059	-1105
IMU1	247426	3155	-16004	-1133
IMU1	247474	3185	-16017	-1113
IMU1	247522	3194	-16076	-1112
IMU1	247570	3206	-16043	-1125
IMU1	247618	3208	-16047	-1127
IMU1	247666	3205	-16038	-1088
IMU1	247714	3186	-16047	-1120
IMU1	247762	3213	-16008	-1097
IMU1	247810	3206	-16044	-1100
IMU1	247858	3172	-16043	-1129
IMU1	247906	3237	-16038	-1153
IMU1	247954	3154	-16047	-1125
IMU1	248002	3239	-16054	-1151
IMU1	248050	3193	-16022	-1145
IMU1	248098	3187	-16044	-1138
IMU1	248146	3201	-16053	-1127
IMU1	248194	3212	-16054	-1116
IMU1	248242	3204	-16012	-1117
IMU1	248290	3163	-16013	-1086
IMU1	248338	3157	-16024	-1097
IMU1	248386	3179	-16025	-1091
IMU1	248434	3201	-16005	-1110
IMU1	248482	3231	-16040	-1109
IMU1	248530	3173	-16034	-1128
IMU1	248578	3131	-16069	-1156
IMU1	248626	3163	-16005	-1128
IMU1	248674	3146	-15987	-1076
IMU1	248722	3157	-15998	-1112
IMU1	248770	3138	-16045	-1078
IMU1	248818	3086	-16091	-1092
IMU1	248866	3096	-16070	-1111
IMU1	248914	3111	-16046	-1146
IMU1	248962	3110	-16092	-1118
IMU1	249010	3107	-16090	-1110
IMU1	249058	3140	-16055	-1147
IMU1	249106	3159	-16048	-1101
IMU1	249154	3126	-16040	-1125
IMU1	249202	3077	-16031	-1085
IMU1	249250	3098	-16021	-1075
IMU1	249298	3104	-16051	-1125
IMU1	249346	3144	-16064	-1112
IMU1	249394	3100	-16039	-1111
IMU1	249442	3173	-15999	-1098
IMU1	249490	3120	-15981	-1090
IMU1	249538	3092	-16023	-1091
IMU1	249586	3084	-16039	-1068
IMU1	249634	3097	-16019	-1074
IMU1	249682	3147	-15980	-1051
IMU1	249730	3144	-16031	-1081
IMU1	249778	3140	-16029	-1088
IMU1	249826	3111	-16001	-1104
IMU1	249874	3117	-16043	-1118
IMU1	249922	3088	-16015	-1109
IMU1	249970	3034	-15998	-1083
IMU1	250018	3057	-15993	-1165
IMU1	250066	3085	-16057	-1077
IMU1	250114	3056	-16056	-1112
IMU1	250162	3043	-16053	-1110
IMU1	250210	3064	-16039	-1074
IMU1	250258	3032	-16060	-1105
IMU1	250306	3039	-16099	-1073
IMU1	250354	3020	-16073	-1068
IMU1	250402	3005	-16040	-1109
IMU1	250450	2979	-16065	-1094
IMU1	250498	2968	-16045	-1082
IMU1	250546	2966	-16036	-1114
IMU1	250594	2965	-16048	-1100
IMU1	250642	2990	-16045	-1102
IMU1	250690	2968	-16014	-1070
IMU1	250738	3029	-16018	-1062
IMU1	250786	3011	-16035	-1055
IMU1	250834	2983	-15990	-1059
IMU1	250882	3020	-16050	-1095
IMU1	250930	3014	-16025	-1051
IMU1	250978	3009	-16012	-1100
IMU1	251026	3005	-16051	-1066
IMU1	251074	3057	-16042	-1072
IMU1	251122	3089	-16025	-1131
IMU1	251170	3101	-16080	-1067
IMU1	251218	3117	-16060	-1088
IMU1	251266	3063	-16039	-1119
IMU1	251314	3083	-16006	-1111
IMU1	251362	3071	-16007	-1129
IMU1	251410	3080	-16043	-1097
IMU1	251458	3080	-16014	-1114
IMU1	251506	3059	-16010	-1096
IMU1	251554	3095	-15995	-1103
IMU1	251602	3065	-16024	-1121
IMU1	251650	3089	-16005	-1124
IMU1	251698	3030	-16028	-1100
IMU1	251746	3048	-15952	-1052
IMU1	251794	3067	-15962	-1074
IMU1	251842	3053	-15991	-1020
IMU1	251890	3037	-15996	-1024
IMU1	251938	3017	-15971	-1064
IMU1	251986	3012	-15981	-964
IMU1	252034	3017	-15979	-996
IMU1	252082	3009	-15991	-930
IMU1	252130	3006	-15967	-967
IMU1	252178	2995	-16004	-973
IMU1	252226	2983	-16013	-985
IMU1	252274	2995	-16000	-970
IMU1	252322	2924	-16031	-1004
IMU1	252370	2939	-16032	-1032
IMU1	252418	2938	-16016	-971
IMU1	252466	2910	-15995	-1014
IMU1	252514	2894	-16008	-1020
IMU1	252562	2863	-16047	-1042
IMU1	252610	3089	-15949	-1102
IMU1	252658	2957	-15797	-1127
IMU1	252706	2959	-15982	-1108
IMU1	252754	2917	-16041	-1094
IMU1	252802	3001	-16003	-1132
IMU1	252850	2942	-15915	-1132
IMU1	252898	3021	-15873	-1123
IMU1	252946	3039	-16056	-1087
IMU1	252994	2992	-15991	-1125
IMU1	253042	2996	-15925	-1158
IMU1	253090	3030	-16014	-1100
IMU1	253138	3016	-16055	-1113
IMU1	253186	3033	-16025	-1149
IMU1	253234	3035	-16003	-1133
IMU1	253282	3109	-15989	-1169
IMU1	253330	3071	-16031	-1209
IMU1	253378	3022	-15984	-1161
IMU1	253426	2995	-16064	-1232
IMU1	253474	3014	-16065	-1180
IMU1	253522	3065	-16045	-1173
IMU1	253570	3032	-16042	-1235
IMU1	253618	3023	-16094	-1222
IMU1	253666	3065	-16092	-1262
IMU1	253714	3019	-16063	-1210
IMU1	253762	3040	-16104	-1298
IMU1	253810	3016	-16082	-1251
IMU1	253858	3066	-16108	-1235
IMU1	253906	3061	-16113	-1218
IMU1	253954	3070	-16136	-1256
IMU1	254002	3051	-16095	-1231
IMU1	254050	3089	-16120	-1202
IMU1	254098	3127	-16089	-1155
IMU1	254146	3135	-16122	-1178
IMU1	254194	3151	-16163	-1138
IMU1	254242	3169	-16124	-1182
