IMU2	247958	3213	-16211	-2328
IMU2	248006	3259	-16193	-2314
IMU2	248054	3269	-16220	-2325
IMU2	248102	3241	-16183	-2321
IMU2	248150	3238	-16232	-2344
IMU2	248198	3261	-16243	-2315
IMU2	248246	3248	-16219	-2306
IMU2	248294	3224	-16218	-2308
IMU2	248342	3212	-16225	-2331
IMU2	248390	3209	-16242	-2350
IMU2	248438	3222	-16213	-2302
IMU2	248486	3170	-16217	-2333
IMU2	248534	3208	-16220	-2335
IMU2	248582	3196	-16206	-2328
IMU2	248630	3180	-16216	-2329
IMU2	248678	3157	-16212	-2337
IMU2	248726	3122	-16239	-2328
IMU2	248774	3145	-16257	-2313
IMU2	248822	3129	-16256	-2352
IMU2	248870	3126	-16218	-2339
IMU2	248918	3153	-16206	-2300
IMU2	248966	3127	-16195	-2334
IMU2	249014	3196	-16259	-2371
IMU2	249062	3125	-16211	-2350
IMU2	249110	3166	-16197	-2338
IMU2	249158	3157	-16218	-2321
IMU2	249206	3181	-16219	-2357
IMU2	249254	3167	-16185	-2380
IMU2	249302	3172	-16201	-2330
IMU2	249350	3130	-16195	-2312
IMU2	249398	3092	-16157	-2311
IMU2	249446	3180	-16188	-2283
IMU2	249494	3191	-16157	-2316
IMU2	249542	3155	-16181	-2288
IMU2	249590	3160	-16198	-2295
IMU2	249638	3148	-16188	-2303
IMU2	249686	3149	-16207	-2268
IMU2	249734	3174	-16171	-2320
IMU2	249782	3171	-16191	-2293
IMU2	249830	3123	-16238	-2300
IMU2	249878	3113	-16215	-2275
IMU2	249926	3129	-16229	-2319
IMU2	249974	3151	-16229	-2305
IMU2	250022	3107	-16262	-2331
IMU2	250070	3049	-16241	-2338
IMU2	250118	3091	-16269	-2346
IMU2	250166	3058	-16222	-2322
IMU2	250214	3123	-16248	-2319
IMU2	250262	3087	-16289	-2337
IMU2	250310	3078	-16238	-2313
IMU2	250358	3036	-16216	-2339
IMU2	250406	3093	-16233	-2344
IMU2	250454	3061	-16203	-2293
IMU2	250502	3056	-16213	-2340
IMU2	250550	3015	-16209	-2306
IMU2	250598	3068	-16193	-2325
IMU2	250646	3025	-16164	-2318
IMU2	250694	2977	-16159	-2300
IMU2	250742	3009	-16190	-2334
IMU2	250790	2999	-16186	-2302
IMU2	250838	3036	-16226	-2263
IMU2	250886	3070	-16242	-2306
IMU2	250934	3053	-16221	-2299
IMU2	250982	3059	-16225	-2328
IMU2	251030	3030	-16230	-2337
IMU2	251078	3057	-16183	-2293
IMU2	251126	3056	-16231	-2313
IMU2	251174	3099	-16205	-2290
IMU2	251222	3090	-16188	-2308
IMU2	251270	3088	-16218	-2244
IMU2	251318	3095	-16178	-2304
IMU2	251366	3071	-16150	-2319
IMU2	251414	3090	-16182	-2300
IMU2	251462	3147	-16146	-2348
IMU2	251510	3128	-16174	-2292
IMU2	251558	3107	-16162	-2308
IMU2	251606	3122	-16181	-2314
IMU2	251654	3122	-16178	-2292
IMU2	251702	3078	-16173	-2290
IMU2	251750	3137	-16202	-2262
IMU2	251798	3100	-16163	-2286
IMU2	251846	3110	-16157	-2235
IMU2	251894	3056	-16162	-2210
IMU2	251942	3064	-16170	-2221
IMU2	251990	3046	-16193	-2216
IMU2	252038	3039	-16184	-2187
IMU2	252086	3058	-16223	-2196
IMU2	252134	3045	-16201	-2182
IMU2	252182	3012	-16213	-2171
IMU2	252230	2998	-16184	-2166
IMU2	252278	3025	-16220	-2209
IMU2	252326	3056	-16203	-2199
IMU2	252374	2993	-16216	-2157
IMU2	252422	2929	-16172	-2177
IMU2	252470	2810	-16239	-2216
IMU2	252518	3103	-16112	-2231
IMU2	252566	3084	-16004	-2216
IMU2	252614	2928	-16164	-2123
IMU2	252662	2863	-16271	-2243
IMU2	252710	3033	-16137	-2375
IMU2	252758	3016	-16046	-2294
IMU2	252806	3031	-16035	-2308
IMU2	252854	2911	-16183	-2282
IMU2	252902	2898	-16156	-2376
IMU2	252950	3000	-16146	-2310
IMU2	252998	2983	-16192	-2361
IMU2	253046	2991	-16176	-2400
IMU2	253094	2954	-16149	-2450
IMU2	253142	3013	-16150	-2419
IMU2	253190	3064	-16169	-2412
IMU2	253238	3005	-16193	-2431
IMU2	253286	3049	-16193	-2457
IMU2	253334	3056	-16233	-2413
IMU2	253382	3059	-16236	-2418
IMU2	253430	3065	-16233	-2466
IMU2	253478	3063	-16190	-2486
IMU2	253526	3070	-16204	-2427
IMU2	253574	3048	-16220	-2429
IMU2	253622	3109	-16214	-2439
IMU2	253670	3101	-16244	-2448
IMU2	253718	3113	-16262	-2385
IMU2	253766	3136	-16227	-2396
IMU2	253814	3130	-16244	-2444
IMU2	253862	3177	-16269	-2445
IMU2	253910	3159	-16249	-2454
IMU2	253958	3173	-16281	-2452
IMU2	254006	3157	-16275	-2451
IMU2	254054	3175	-16283	-2457
IMU2	254102	3142	-16245	-2379
IMU2	254150	3228	-16240	-2370
IMU2	254198	3187	-16300	-2419
IMU2	254246	3182	-16274	-2404
IMU2	254294	3215	-16217	-2411
IMU2	254342	3231	-16267	-2419
IMU2	254390	3246	-16293	-2370
IMU2	254438	3266	-16270	-2351
IMU2	254486	3232	-16226	-2290
IMU2	254534	3298	-16236	-2334
IMU2	254582	3282	-16240	-2336
IMU2	254630	3283	-16199	-2323
IMU2	254678	3305	-16231	-2299
IMU2	254726	3241	-16218	-2299
IMU2	254774	3279	-16229	-2309
IMU2	254822	3308	-16233	-2312
IMU2	254870	3268	-16194	-2324
IMU2	254918	3314	-16204	-2295
IMU2	254966	3301	-16212	-2346
IMU2	255014	3269	-16151	-2333
IMU2	255062	3321	-16178	-2357
IMU2	255110	3335	-16191	-2322
IMU2	255158	3217	-16197	-2352
IMU2	255206	3243	-16173	-2348
IMU2	255254	3249	-16151	-2345
IMU2	255302	3244	-16196	-2396
IMU2	255350	3214	-16158	-2345
IMU2	255398	3214	-16142	-2367
IMU2	255446	3238	-16140	-2357
IMU2	255494	3238	-16174	-2341
IMU2	255542	3230	-16172	-2361
IMU2	255590	3196	-16124	-2395
IMU2	255638	3180	-16164	-2357
IMU2	255686	3131	-16193	-2387
IMU2	255734	3164	-16163	-2351
IMU2	255782	3185	-16160	-2364
IMU2	255830	3158	-16154	-2380
IMU2	255878	3170	-16170	-2348
IMU2	255926	3185	-16184	-2377
IMU2	255974	3136	-16133	-2374
IMU2	256022	3154	-16167	-2417
IMU2	256070	3120	-16172	-2360
IMU2	256118	3087	-16138	-2385
IMU2	256166	3169	-16160	-2374
IMU2	256214	3136	-16197	-2382
IMU2	256262	3097	-16133	-2374
IMU2	256310	3095	-16151	-2321
IMU2	256358	3127	-16143	-2350
IMU2	256406	3115	-16171	-2326
IMU2	256454	3074	-16166	-2349
IMU2	256502	3069	-16183	-2333
IMU2	256550	3103	-16148	-2394
IMU2	256598	3120	-16164	-2352
IMU2	256646	3101	-16162	-2347
IMU2	256694	3108	-16150	-2379
IMU2	256742	3091	-16154	-2354
IMU2	256790	3068	-16143	-2399
IMU2	256838	3103	-16163	-2331
IMU2	256886	3123	-16136	-2380
IMU2	256934	3071	-16137	-2333
IMU2	256982	3080	-16133	-2394
IMU2	257030	3132	-16145	-2353
IMU2	257078	3173	-16132	-2364
IMU2	257126	3162	-16134	-2395
IMU2	257174	3126	-16095	-2319
IMU2	257222	3108	-16195	-2345
IMU2	257270	3139	-16126	-2329
IMU2	257318	3146	-16148	-2405
IMU2	257366	3114	-16170	-2385
IMU2	257414	3121	-16158	-2367
IMU2	257462	3124	-16113	-2351
IMU2	257510	3118	-16191	-2371
IMU2	257558	3137	-16178	-2378
IMU2	257606	3109	-16146	-2351
IMU2	257654	3090	-16183	-2352
IMU2	257702	3103	-16153	-2340
IMU2	257750	3046	-16137	-2348
IMU2	257798	3110	-16164	-2363
IMU2	257846	3071	-16161	-2322
IMU2	257894	3102	-16154	-2346
IMU2	257942	3126	-16143	-2324
IMU2	257990	3089	-16140	-2349
IMU2	258038	3113	-16143	-2345
IMU2	258086	3121	-16122	-2361
IMU2	258134	3091	-16152	-2347
IMU2	258182	3119	-16137	-2330
IMU2	258230	3139	-16173	-2292
IMU2	258278	3152	-16131	-2329
IMU2	258326	3142	-16141	-2337
IMU2	258374	3136	-16127	-2340
IMU2	258422	3122	-16099	-2335
IMU2	258470	3184	-16152	-2294
IMU2	258518	3186	-16120	-2326
IMU2	258566	3203	-16129	-2304
IMU2	258614	3150	-16122	-2321
IMU2	258662	3184	-16153	-2316
IMU2	258710	3222	-16100	-2350
IMU2	258758	3200	-16168	-2300
IMU2	258806	3223	-16153	-2298
IMU2	258854	3241	-16140	-2309
IMU2	258902	3246	-16181	-2303
IMU2	258950	3180	-16185	-2286
IMU2	258998	3225	-16183	-2341
IMU2	259046	3246	-16135	-2317
IMU2	259094	3240	-16172	-2297
IMU2	259142	3235	-16148	-2304
IMU2	259190	3196	-16134	-2293
IMU2	259238	3225	-16126	-2310
IMU2	259286	3256	-16165	-2307
IMU2	259334	3222	-16174	-2336
IMU2	259382	3251	-16171	-2304
IMU2	259430	3254	-16138	-2304
IMU2	259478	3219	-16125	-2321
IMU2	259526	3228	-16176	-2301
IMU2	259574	3176	-16164	-2338
IMU2	259622	3179	-16184	-2338
IMU2	259670	3163	-16156	-2316
IMU2	259718	3245	-16158	-2306
IMU2	259766	3254	-16147	-2363
IMU2	259814	3215	-16150	-2345
IMU2	259862	3165	-16181	-2352
IMU2	259910	3220	-16163	-2343
IMU2	259958	3205	-16122	-2357
IMU2	260006	3225	-16175	-2354
IMU2	260054	3164	-16142	-2348
IMU2	260102	3206	-16106	-2367
IMU2	260150	3185	-16164	-2388
IMU2	260198	3171	-16187	-2395
IMU2	260246	3218	-16145	-2372
IMU2	260294	3227	-16147	-2366
IMU2	260342	3226	-16158	-2353
IMU2	260390	3197	-16199	-2408
IMU2	260438	3230	-16148	-2386
IMU2	260486	3246	-16120	-2402
IMU2	260534	3242	-16156	-2395
IMU2	260582	3223	-16180	-2379
IMU2	260630	3238	-16184	-2391
IMU2	260678	3292	-16171	-2398
IMU2	260726	3228	-16160	-2351
IMU2	260774	3251	-16193	-2342
IMU2	260822	3301	-16160	-2346
IMU2	260870	3285	-16151	-2319
IMU2	260918	3284	-16173	-2339
IMU2	260966	3309	-16138	-2309
IMU2	261014	3315	-16181	-2314
IMU2	261062	3289	-16163	-2291
IMU2	261110	3316	-16162	-2295
IMU2	261158	3290	-16117	-2286
IMU2	261206	3243	-16168	-2257
IMU2	261254	3257	-16204	-2253
IMU2	261302	3249	-16169	-2249
IMU2	261350	3222	-16187	-2212
IMU2	261398	3229	-16169	-2262
IMU2	261446	3248	-16170	-2248
IMU2	261494	3155	-16196	-2238
IMU2	261542	3121	-16170	-2245
IMU2	261590	3151	-16168	-2230
