IMU1,714658,714405.2962,2998,-16070,-902
IMU1,714706,714453.2674,3018,-16093,-872
IMU1,714754,714501.2386,3052,-16071,-859
IMU1,714802,714549.2098,3041,-16081,-890
IMU1,714850,714597.181,3058,-16117,-905
IMU1,714898,714645.1522,3136,-16098,-894
IMU1,714946,714693.1234,3069,-16101,-927
IMU1,714994,714741.0946,3110,-16079,-927
IMU1,715042,714789.0658,3160,-16092,-953
IMU1,715090,714837.037,3119,-16064,-958
IMU1,715138,714885.0082,3150,-16055,-979
IMU1,715186,714932.9794,3132,-16035,-998
IMU1,715234,714980.9506,3131,-16080,-1008
IMU1,715282,715028.9218,3097,-16085,-995
IMU1,715330,715076.893,3126,-16082,-1004
IMU1,715378,715124.8642,3105,-16030,-1023
IMU1,715426,715172.8354,3084,-16023,-1017
IMU1,715474,715220.8066,3065,-16003,-1020
IMU1,715522,715268.7778,3067,-15998,-1017
IMU1,715570,715316.749,3004,-15989,-893
IMU1,715618,715364.7202,3001,-15992,-866
IMU1,715666,715412.6914,3037,-15993,-904
IMU1,715714,715460.6626,3027,-15983,-866
IMU1,715762,715508.6338,3019,-15997,-819
IMU1,715810,715556.605,2999,-15954,-814
IMU1,715858,715604.5762,2994,-15943,-808
IMU1,715906,715652.5474,2990,-15979,-718
IMU1,715954,715700.5186,2984,-15980,-719
IMU1,716002,715748.4898,2952,-15991,-706
IMU1,716050,715796.461,2980,-15943,-753
IMU1,716098,715844.4322,2970,-15956,-735
IMU1,716146,715892.4034,3034,-15983,-714
IMU1,716194,715940.3746,3037,-16030,-757
IMU1,716242,715988.3458,3027,-15941,-767
IMU1,716290,716036.317,2998,-15960,-766
IMU1,716338,716084.2882,3010,-15990,-811
IMU1,716386,716132.2594,3070,-15958,-823
IMU1,716434,716180.2306,3062,-15983,-819
IMU1,716482,716228.2018,3003,-15992,-825
IMU1,716530,716276.173,3026,-15984,-860
IMU1,716578,716324.1442,2975,-15990,-863
IMU1,716626,716372.1154,2998,-15995,-893
IMU1,716674,716420.0866,3090,-15981,-905
IMU1,716722,716468.0578,2990,-15990,-907
IMU1,716770,716516.029,3034,-15973,-911
IMU1,716818,716564.0002,3075,-15993,-927
IMU1,716866,716611.9714,3019,-15998,-969
IMU1,716914,716659.9426,3001,-16000,-987
IMU1,716962,716707.9138,2994,-16024,-972
IMU1,717010,716755.885,2992,-16014,-1006
IMU1,717058,716803.8562,3006,-15986,-945
IMU1,717106,716851.8274,2965,-15986,-936
IMU1,717154,716899.7986,2981,-16048,-944
IMU1,717202,716947.7698,2972,-16011,-965
IMU1,717250,716995.741,2998,-16011,-995
IMU1,717298,717043.7122,2961,-16035,-986
IMU1,717346,717091.6834,2945,-16084,-993
IMU1,717394,717139.6546,2987,-16028,-991
IMU1,717442,717187.6258,2988,-16054,-989
IMU1,717490,717235.597,2953,-16043,-1004
IMU1,717538,717283.5682,2987,-16052,-993
IMU1,717586,717331.5394,2976,-16051,-1010
IMU1,717634,717379.5106,2957,-16052,-998
IMU1,717682,717427.4818,2965,-16057,-1018
IMU1,717730,717475.453,3014,-16103,-998
IMU1,717778,717523.4242,3029,-16058,-955
IMU1,717826,717571.3954,3029,-16133,-1004
IMU1,717874,717619.3666,3047,-16056,-1003
IMU1,717922,717667.3378,3071,-16081,-992
IMU1,717970,717715.309,3098,-16090,-999
IMU1,718018,717763.2802,3081,-16099,-989
IMU1,718066,717811.2514,3109,-16079,-959
IMU1,718114,717859.2226,3066,-16087,-1016
IMU1,718162,717907.1938,3097,-16115,-983
IMU1,718210,717955.165,3099,-16068,-990
IMU1,718258,718003.1362,3074,-16061,-1004
IMU1,718306,718051.1074,3154,-16070,-994
IMU1,718354,718099.0786,3123,-16116,-985
IMU1,718402,718147.0498,3099,-16105,-990
IMU1,718450,718195.021,3119,-16132,-986
IMU1,718498,718242.9922,3081,-16155,-981
IMU1,718546,718290.9634,3138,-16098,-997
IMU1,718594,718338.9346,3121,-16118,-986
IMU1,718642,718386.9058,3118,-16119,-968
IMU1,718690,718434.877,3110,-16148,-934
IMU1,718738,718482.8482,3159,-16146,-946
IMU1,718786,718530.8194,3139,-16118,-913
IMU1,718834,718578.7906,3138,-16104,-903
IMU1,718882,718626.7618,3112,-16112,-916
IMU1,718930,718674.733,3091,-16124,-899
IMU1,718978,718722.7042,3165,-16132,-880
IMU1,719026,718770.6754,3142,-16117,-851
IMU1,719074,718818.6466,3108,-16123,-895
IMU1,719122,718866.6178,3096,-16126,-915
IMU1,719170,718914.589,3086,-16095,-902
IMU1,719218,718962.5602,3142,-16089,-876
IMU1,719266,719010.5314,3134,-16070,-908
IMU1,719314,719058.5026,3126,-16130,-891
IMU1,719362,719106.4738,3138,-16066,-914
IMU1,719410,719154.445,3113,-16071,-934
IMU1,719458,719202.4162,3136,-16073,-957
IMU1,719506,719250.3874,3078,-16119,-959
IMU1,719554,719298.3586,3085,-16071,-964
IMU1,719602,719346.3298,3155,-16066,-979
IMU1,719650,719394.301,3121,-16078,-946
IMU1,719698,719442.2722,3175,-16073,-949
IMU1,719746,719490.2434,3139,-16041,-941
IMU1,719794,719538.2146,3094,-16103,-956
IMU1,719842,719586.1858,3148,-16097,-968
IMU1,719890,719634.157,3123,-16106,-1013
IMU1,719938,719682.1282,3103,-16093,-984
IMU1,719986,719730.0994,3062,-16109,-984
IMU1,720034,719778.0706,3101,-16093,-989
IMU1,720082,719826.0418,3058,-16129,-1000
IMU1,720130,719874.013,3086,-16052,-1007
IMU1,720178,719921.9842,3078,-16092,-977
IMU1,720226,719969.9554,3100,-16071,-949
IMU1,720274,720017.9266,3063,-16057,-988
IMU1,720322,720065.8978,3062,-16052,-1021
IMU1,720370,720113.869,3079,-16088,-1014
IMU1,720418,720161.8402,3057,-16063,-970
IMU1,720466,720209.8114,3036,-16051,-977
IMU1,720514,720257.7826,3031,-16054,-1062
IMU1,720562,720305.7538,3007,-16062,-997
IMU1,720610,720353.725,3020,-16024,-1009
IMU1,720658,720401.6962,3021,-16031,-1024
IMU1,720706,720449.6674,3005,-16046,-982
IMU1,720754,720497.6386,2980,-16050,-945
IMU1,720802,720545.6098,3023,-16043,-955
IMU1,720850,720593.581,3026,-16010,-994
IMU1,720898,720641.5522,3040,-16024,-991
IMU1,720946,720689.5234,3009,-16030,-998
IMU1,720994,720737.4946,3003,-16017,-997
IMU1,721042,720785.4658,2963,-16046,-942
IMU1,721090,720833.437,2981,-16028,-947
IMU1,721138,720881.4082,2976,-16006,-1007
IMU1,721186,720929.3794,2992,-16026,-990
IMU1,721234,720977.3506,2960,-15995,-1013
IMU1,721282,721025.3218,2984,-16021,-1002
IMU1,721330,721073.293,2977,-16038,-1008
IMU1,721378,721121.2642,2995,-16003,-1000
IMU1,721426,721169.2354,2934,-16014,-982
IMU1,721474,721217.2066,2915,-16026,-999
IMU1,721522,721265.1778,2930,-16028,-980
IMU1,721570,721313.149,2963,-16050,-967
IMU1,721618,721361.1202,2943,-16045,-959
IMU1,721666,721409.0914,2930,-15991,-936
IMU1,721714,721457.0626,2943,-16035,-921
IMU1,721762,721505.0338,2985,-16036,-936
IMU1,721810,721553.005,2982,-16035,-917
IMU1,721858,721600.9762,2998,-15980,-896
IMU1,721906,721648.9474,2982,-15987,-882
IMU1,721954,721696.9186,3006,-16008,-877
IMU1,722002,721744.8898,2996,-16047,-897
IMU1,722050,721792.861,3040,-16037,-873
IMU1,722098,721840.8322,3025,-15982,-869
IMU1,722146,721888.8034,3023,-16039,-886
IMU1,722194,721936.7746,3033,-16016,-860
IMU1,722242,721984.7458,3013,-16020,-873
IMU1,722290,722032.717,3032,-16011,-860
IMU1,722338,722080.6882,3080,-15982,-884
IMU1,722386,722128.6594,3042,-15978,-870
IMU1,722434,722176.6306,3036,-15992,-863
IMU1,722482,722224.6018,3022,-16003,-881
IMU1,722530,722272.573,3097,-16030,-852
IMU1,722578,722320.5442,3041,-15980,-858
IMU1,722626,722368.5154,3078,-16003,-887
IMU1,722674,722416.4866,3061,-15955,-858
IMU1,722722,722464.4578,3050,-16020,-880
IMU1,722770,722512.429,3062,-16003,-878
IMU1,722818,722560.4002,3094,-15974,-860
IMU1,722866,722608.3714,3054,-15975,-891
IMU1,722914,722656.3426,3048,-15999,-896
IMU1,722962,722704.3138,3108,-16016,-873
IMU1,723010,722752.285,3063,-16034,-850
IMU1,723058,722800.2562,3067,-16012,-897
IMU1,723106,722848.2274,3082,-16025,-882
IMU1,723154,722896.1986,3083,-16029,-875
IMU1,723202,722944.1698,3049,-16006,-924
IMU1,723250,722992.141,3027,-16003,-915
IMU1,723298,723040.1122,3060,-16033,-975
IMU1,723346,723088.0834,3056,-15996,-938
IMU1,723394,723136.0546,3099,-16010,-951
IMU1,723442,723184.0258,3023,-15997,-941
IMU1,723490,723231.997,3054,-15999,-917
IMU1,723538,723279.9682,3048,-16006,-922
IMU1,723586,723327.9394,3048,-15993,-900
IMU1,723634,723375.9106,2992,-16015,-941
IMU1,723682,723423.8818,3024,-16028,-916
IMU1,723730,723471.853,3037,-16006,-931
IMU1,723778,723519.8242,3050,-16015,-964
IMU1,723826,723567.7954,3028,-16031,-981
IMU1,723874,723615.7666,3072,-16006,-963
IMU1,723922,723663.7378,3035,-16008,-947
IMU1,723970,723711.709,3065,-16022,-976
IMU1,724018,723759.6802,3049,-15991,-975
IMU1,724066,723807.6514,3086,-15998,-938
IMU1,724114,723855.6226,3094,-15974,-979
IMU1,724162,723903.5938,3036,-16024,-980
IMU1,724210,723951.565,3001,-16024,-978
IMU1,724258,723999.5362,3051,-16045,-996
IMU1,724306,724047.5074,3058,-16009,-977
IMU1,724354,724095.4786,3110,-16025,-973
IMU1,724402,724143.4498,3065,-16067,-948
IMU1,724450,724191.421,2988,-16072,-946
IMU1,724498,724239.3922,3020,-16036,-944
IMU1,724546,724287.3634,3057,-16046,-935
IMU1,724594,724335.3346,3018,-16039,-954
IMU1,724642,724383.3058,3025,-16059,-933
IMU1,724690,724431.277,3039,-16047,-967
IMU1,724738,724479.2482,3000,-16059,-948
IMU1,724786,724527.2194,3083,-16060,-932
IMU1,724834,724575.1906,3085,-16029,-919
IMU1,724882,724623.1618,3047,-16077,-908
IMU1,724930,724671.133,3021,-16076,-949
IMU1,724978,724719.1042,3014,-15996,-924
IMU1,725026,724767.0754,3039,-16042,-923
IMU1,725074,724815.0466,3048,-15970,-941
IMU1,725122,724863.0178,3089,-15958,-932
IMU1,725170,724910.989,3104,-15977,-911
IMU1,725218,724958.9602,3046,-15966,-971
IMU1,725266,725006.9314,3049,-15989,-915
IMU1,725314,725054.9026,3078,-15991,-930
IMU1,725362,725102.8738,3056,-16001,-889
IMU1,725410,725150.845,3042,-15969,-835
IMU1,725458,725198.8162,3080,-15985,-843
IMU1,725506,725246.7874,3081,-16063,-784
IMU1,725554,725294.7586,3062,-16010,-785
IMU1,725602,725342.7298,3097,-16064,-794
IMU1,725650,725390.701,3041,-16032,-827
IMU1,725698,725438.6722,3058,-16034,-824
IMU1,725746,725486.6434,3092,-16046,-818
IMU1,725794,725534.6146,3114,-16028,-828
IMU1,725842,725582.5858,3130,-16013,-845
IMU1,725890,725630.557,3045,-16026,-863
IMU1,725938,725678.5282,3054,-15983,-915
IMU1,725986,725726.4994,3093,-16034,-920
IMU1,726034,725774.4706,3061,-16004,-956
IMU1,726082,725822.4418,3070,-16025,-974
IMU1,726130,725870.413,3048,-16031,-1000
IMU1,726178,725918.3842,3049,-15989,-991
IMU1,726226,725966.3554,3076,-16009,-959
IMU1,726274,726014.3266,3052,-15982,-927
IMU1,726322,726062.2978,3068,-16036,-945
IMU1,726370,726110.269,3077,-15976,-944
IMU1,726418,726158.2402,3104,-16010,-910
IMU1,726466,726206.2114,3039,-16001,-930
IMU1,726514,726254.1826,3028,-16021,-897
IMU1,726562,726302.1538,2980,-16028,-880
IMU1,726610,726350.125,3044,-16010,-887
IMU1,726658,726398.0962,3009,-16001,-910
IMU1,726706,726446.0674,3023,-16011,-956
IMU1,726754,726494.0386,3022,-16004,-930
IMU1,726802,726542.0098,3059,-15968,-973
IMU1,726850,726589.981,3030,-15996,-969
IMU1,726898,726637.9522,3033,-16040,-928
IMU1,726946,726685.9234,3021,-16023,-944
IMU1,726994,726733.8946,3035,-16041,-952
IMU1,727042,726781.8658,3031,-16049,-966
IMU1,727090,726829.837,3036,-16022,-939
IMU1,727138,726877.8082,3059,-16043,-954
IMU1,727186,726925.7794,3021,-16044,-960
IMU1,727234,726973.7506,3050,-16073,-956
IMU1,727282,727021.7218,3048,-16054,-946
IMU1,727330,727069.693,3023,-16092,-973
IMU1,727378,727117.6642,3032,-16091,-991
IMU1,727426,727165.6354,3072,-16024,-977
IMU1,727474,727213.6066,3083,-16061,-1024
IMU1,727522,727261.5778,3111,-16013,-1016
IMU1,727570,727309.549,3070,-16069,-1046
IMU1,727618,727357.5202,3093,-16085,-1024
IMU1,727666,727405.4914,3095,-16061,-1001
IMU1,727714,727453.4626,3109,-16046,-1002
IMU1,727762,727501.4338,3023,-16042,-1045
IMU1,727810,727549.405,3031,-16068,-997
IMU1,727858,727597.3762,3083,-16029,-976
IMU1,727906,727645.3474,3081,-16076,-943
IMU1,727954,727693.3186,3039,-16058,-933
IMU1,728002,727741.2898,3079,-16018,-963
IMU1,728050,727789.261,3026,-16024,-922
IMU1,728098,727837.2322,3082,-16086,-938
IMU1,728146,727885.2034,3030,-16042,-943
IMU1,728194,727933.1746,3059,-16015,-911
IMU1,728242,727981.1458,3054,-16051,-906
IMU1,728290,728029.117,3026,-16037,-933
IMU1,728338,728077.0882,3063,-16042,-928
IMU1,728386,728125.0594,3011,-16048,-948
IMU1,728434,728173.0306,3029,-16038,-898
IMU1,728482,728221.0018,3024,-16057,-964
IMU1,728530,728268.973,3035,-16008,-937
IMU1,728578,728316.9442,3104,-16048,-899
IMU1,728626,728364.9154,3050,-16076,-885
IMU1,728674,728412.8866,3034,-16023,-899
IMU1,728722,728460.8578,3060,-16050,-902
IMU1,728770,728508.829,3088,-15990,-932
IMU1,728818,728556.8002,3066,-16050,-887
IMU1,728866,728604.7714,3096,-16077,-854
IMU1,728914,728652.7426,3036,-16044,-931
IMU1,728962,728700.7138,3122,-16056,-871
IMU1,729010,728748.685,3087,-16044,-892
IMU1,729058,728796.6562,3162,-16089,-902
IMU1,729106,728844.6274,3157,-16032,-952
IMU1,729154,728892.5986,3110,-16021,-945
IMU1,729202,728940.5698,3127,-16023,-912
IMU1,729250,728988.541,3145,-16022,-981
IMU1,729298,729036.5122,3128,-16072,-948
IMU1,729346,729084.4834,3126,-16063,-883
IMU1,729394,729132.4546,3084,-16056,-906
IMU1,729442,729180.4258,3110,-16064,-908
IMU1,729490,729228.397,3086,-16052,-896
IMU1,729538,729276.3682,3070,-16051,-925
IMU1,729586,729324.3394,3077,-16062,-965
IMU1,729634,729372.3106,3147,-16069,-967
IMU1,729682,729420.2818,3134,-16029,-961
IMU1,729730,729468.253,3134,-15994,-929
IMU1,729778,729516.2242,3150,-16002,-877
IMU1,729826,729564.1954,3151,-15998,-911
IMU1,729874,729612.1666,3124,-16055,-912
IMU1,729922,729660.1378,3082,-16078,-904
IMU1,729970,729708.109,3111,-16063,-927
IMU1,730018,729756.0802,3092,-16028,-909
IMU1,730066,729804.0514,3130,-16062,-941
IMU1,730114,729852.0226,3150,-16000,-904
IMU1,730162,729899.9938,3151,-16062,-949
IMU1,730210,729947.965,3088,-16040,-910
IMU1,730258,729995.9362,3110,-16040,-920
IMU1,730306,730043.9074,3104,-16039,-902
IMU1,730354,730091.8786,3121,-16022,-901
IMU1,730402,730139.8498,3054,-16053,-917
IMU1,730450,730187.821,3100,-16060,-950
IMU1,730498,730235.7922,3129,-15997,-902
IMU1,730546,730283.7634,3160,-16106,-928
IMU1,730594,730331.7346,3155,-16068,-931
IMU1,730642,730379.7058,3087,-16062,-917
IMU1,730690,730427.677,3036,-16023,-928
IMU1,730738,730475.6482,3054,-16056,-923
IMU1,730786,730523.6194,3101,-16077,-951
IMU1,730834,730571.5906,3048,-16029,-941
IMU1,730882,730619.5618,3052,-16041,-923
IMU1,730930,730667.533,3063,-16018,-951
IMU1,730978,730715.5042,3090,-16009,-899
IMU1,731026,730763.4754,3014,-16017,-921
IMU1,731074,730811.4466,3000,-16051,-976
IMU1,731122,730859.4178,3049,-16017,-953
IMU1,731170,730907.389,3049,-16034,-928
IMU1,731218,730955.3602,3018,-16039,-948
IMU1,731266,731003.3314,2992,-16021,-925
IMU1,731314,731051.3026,3002,-16012,-952
IMU1,731362,731099.2738,2992,-16024,-994
IMU1,731410,731147.245,3012,-16052,-927
IMU1,731458,731195.2162,2989,-16048,-906
IMU1,731506,731243.1874,2973,-16020,-949
IMU1,731554,731291.1586,2996,-16037,-912
IMU1,731602,731339.1298,3018,-15997,-908
IMU1,731650,731387.101,2966,-16021,-932
IMU1,731698,731435.0722,2979,-16027,-914
IMU1,731746,731483.0434,3010,-15997,-924
IMU1,731794,731531.0146,2976,-16024,-976
IMU1,731842,731578.9858,2971,-16049,-923
IMU1,731890,731626.957,3015,-16078,-915
IMU1,731938,731674.9282,3018,-16045,-917
IMU1,731986,731722.8994,2963,-16070,-909
IMU1,732034,731770.8706,2973,-16056,-909
IMU1,732082,731818.8418,2996,-16068,-908
IMU1,732130,731866.813,3002,-16073,-877
IMU1,732178,731914.7842,2972,-16031,-903
IMU1,732226,731962.7554,3022,-16040,-964
IMU1,732274,732010.7266,3039,-16065,-938
IMU1,732322,732058.6978,3003,-16034,-961
IMU1,732370,732106.669,3021,-16043,-940
IMU1,732418,732154.6402,3050,-16094,-934
IMU1,732466,732202.6114,2963,-16108,-945
IMU1,732514,732250.5826,3021,-16026,-966
IMU1,732562,732298.5538,2983,-16053,-934
IMU1,732610,732346.525,3041,-16062,-962
IMU1,732658,732394.4962,3019,-16040,-920
IMU1,732706,732442.4674,3061,-16051,-957
IMU1,732754,732490.4386,3018,-16067,-927
IMU1,732802,732538.4098,3014,-16039,-937
IMU1,732850,732586.381,3013,-16033,-951
IMU1,732898,732634.3522,3002,-16060,-918
IMU1,732946,732682.3234,3003,-16073,-960
IMU1,732994,732730.2946,3008,-16083,-964
IMU1,733042,732778.2658,3027,-16045,-973
IMU1,733090,732826.237,3029,-16026,-941
IMU1,733138,732874.2082,3072,-16040,-957
IMU1,733186,732922.1794,3053,-16104,-939
IMU1,733234,732970.1506,3015,-16089,-897
IMU1,733282,733018.1218,3017,-16065,-909
IMU1,733330,733066.093,3018,-16073,-949
IMU1,733378,733114.0642,3058,-16048,-938
IMU1,733426,733162.0354,3051,-16039,-922
IMU1,733474,733210.0066,3006,-16070,-885
IMU1,733522,733257.9778,2996,-16012,-911
IMU1,733570,733305.949,3016,-16057,-889
IMU1,733618,733353.9202,2993,-16047,-898
IMU1,733666,733401.8914,3029,-16085,-921
IMU1,733714,733449.8626,3013,-16097,-935
IMU1,733762,733497.8338,3013,-16073,-872
IMU1,733810,733545.805,2986,-16038,-866
IMU1,733858,733593.7762,2986,-16099,-901
IMU1,733906,733641.7474,3019,-16081,-909
IMU1,733954,733689.7186,3026,-16058,-920
IMU1,734002,733737.6898,3024,-16083,-895
IMU1,734050,733785.661,3015,-16109,-940
IMU1,734098,733833.6322,3052,-16069,-944
IMU1,734146,733881.6034,3046,-16089,-875
IMU1,734194,733929.5746,3044,-16096,-883
IMU1,734242,733977.5458,3031,-16059,-920
IMU1,734290,734025.517,3039,-16071,-909
IMU1,734338,734073.4882,3051,-16083,-938
IMU1,734386,734121.4594,3029,-16065,-965
IMU1,734434,734169.4306,3035,-16089,-934
IMU1,734482,734217.4018,3082,-16078,-921
IMU1,734530,734265.373,3065,-16091,-912
IMU1,734578,734313.3442,3023,-16055,-905
IMU1,734626,734361.3154,3037,-16039,-942
IMU1,734674,734409.2866,3007,-16033,-920
IMU1,734722,734457.2578,3022,-16035,-926
IMU1,734770,734505.229,3049,-16052,-952
IMU1,734818,734553.2002,3062,-16059,-938
IMU1,734866,734601.1714,3030,-16084,-937
IMU1,734914,734649.1426,3028,-16082,-911
IMU1,734962,734697.1138,3044,-16045,-939
IMU1,735010,734745.085,3021,-16035,-957
IMU1,735058,734793.0562,3038,-16061,-963
IMU1,735106,734841.0274,3031,-16062,-899
IMU1,735154,734888.9986,3030,-16055,-933
IMU1,735202,734936.9698,3026,-16053,-961
IMU1,735250,734984.941,3024,-16073,-924
IMU1,735298,735032.9122,3035,-16039,-941
IMU1,735346,735080.8834,2994,-16041,-923
IMU1,735394,735128.8546,3018,-16032,-889
IMU1,735442,735176.8258,2994,-16080,-925
IMU1,735490,735224.797,2977,-16051,-938
IMU1,735538,735272.7682,2955,-16069,-924
IMU1,735586,735320.7394,2989,-16078,-906
IMU1,735634,735368.7106,2998,-16004,-915
IMU1,735682,735416.6818,2945,-16071,-860
IMU1,735730,735464.653,2929,-16046,-899
IMU1,735778,735512.6242,2966,-16047,-926
IMU1,735826,735560.5954,2973,-16029,-934
IMU1,735874,735608.5666,2963,-16065,-910
IMU1,735922,735656.5378,2989,-16043,-974
IMU1,735970,735704.509,3033,-16060,-929
IMU1,736018,735752.4802,2988,-16062,-917
IMU1,736066,735800.4514,2990,-16019,-894
IMU1,736114,735848.4226,2981,-16047,-942
IMU1,736162,735896.3938,2981,-16032,-949
IMU1,736210,735944.365,2992,-16040,-1023
IMU1,736258,735992.3362,3031,-16023,-935
IMU1,736306,736040.3074,3029,-16015,-940
IMU1,736354,736088.2786,3078,-15998,-953
IMU1,736402,736136.2498,3047,-16045,-948
IMU1,736450,736184.221,2988,-16003,-924
IMU1,736498,736232.1922,3071,-16021,-941
IMU1,736546,736280.1634,3028,-16075,-1004
IMU1,736594,736328.1346,3060,-16046,-998
IMU1,736642,736376.1058,3061,-16056,-999
IMU1,736690,736424.077,3049,-16040,-995
IMU1,736738,736472.0482,3061,-16060,-966
IMU1,736786,736520.0194,3055,-16030,-950
IMU1,736834,736567.9906,2989,-16042,-982
IMU1,736882,736615.9618,3080,-16025,-981
IMU1,736930,736663.933,3036,-16016,-995
IMU1,736978,736711.9042,3065,-16034,-958
IMU1,737026,736759.8754,3033,-16057,-946
IMU1,737074,736807.8466,3012,-16056,-985
IMU1,737122,736855.8178,3032,-16057,-912
